order_id,product_id,customer_id,category,subcategory,product_price,discount_percent,final_price,order_channel,payment_method,delivery_days,customer_tenure_days,num_prior_orders,num_prior_returns,customer_segment,region,weather_at_order,returned
O-03112,P-3148,C-3104,Beauty,Serum,7402.0,18.0,6069.64,Mobile Web,Wallet,7,1114,23,6,Loyal,South,Hot,0
O-03113,P-7249,C-4858,Electronics,Mobile,4244.0,1.0,4201.56,App,COD,5,1673,33,5,New,South,Cold,0
O-03114,P-2626,C-8621,Beauty,Cream,10155.0,44.0,5686.8,Mobile Web,Wallet,6,824,42,1,Loyal,South,Hot,1
O-03115,P-8008,C-9652,Shoes,Formal,12080.0,5.0,11476.0,Mobile Web,COD,2,740,1,5,Regular,East,Cold,0
O-03116,P-9171,C-5669,Home,Bedsheet,15201.0,46.0,8208.54,Website,UPI,5,1873,43,6,New,South,Clear,1
O-03117,P-2488,C-3490,Beauty,Perfume,3745.0,34.0,2471.7,App,COD,7,94,20,4,Regular,North,Rainy,0
O-03118,P-8663,C-5317,Beauty,Serum,15581.0,5.0,14801.95,Mobile Web,Credit Card,7,305,28,7,Loyal,South,Hot,0
O-03119,P-2646,C-9076,Footwear,Sneakers,18348.0,32.0,12476.64,Mobile Web,Credit Card,9,814,17,6,Loyal,West,Cold,0
O-03120,P-4571,C-8530,Beauty,Serum,7361.0,42.0,4269.38,Mobile Web,UPI,2,1399,43,4,New,East,Cold,0
O-03121,P-9877,C-7952,Footwear,Boots,6951.0,36.0,4448.64,Mobile Web,Wallet,8,87,17,2,Loyal,North,Cold,0
O-03122,P-8141,C-7869,Beauty,Serum,6081.0,49.0,3101.31,App,Credit Card,4,1209,19,6,Loyal,South,Clear,0
O-03123,P-4891,C-3135,Shoes,Formal,2319.0,29.0,1646.49,Website,Wallet,9,1746,10,5,Regular,South,Rainy,0
O-03124,P-7408,C-1422,Footwear,Sandals,6257.0,30.0,4379.9,Website,COD,8,1855,23,9,Regular,West,Cold,1
O-03125,P-2811,C-5469,Beauty,Cream,6073.0,27.0,4433.29,Mobile Web,Wallet,9,1721,16,7,Regular,West,Clear,1
O-03126,P-7037,C-8152,Electronics,Laptop,5967.0,14.0,5131.62,App,??,1,209,48,0,New,North,Clear,0
O-03127,P-5268,C-3748,Electronics,Mobile,14429.0,1.0,14284.71,Website,UPI,5,1623,7,4,Regular,East,Hot,0
O-03128,P-5487,C-8217,Beauty,Serum,18386.0,1.0,18202.14,App,Wallet,1,1575,9,6,Loyal,West,Hot,0
O-03129,P-9372,C-5679,Electronics,Mobile,14444.0,44.0,8088.64,App,COD,6,1794,49,7,Loyal,South,Clear,0
O-03130,P-9998,C-4846,Footwear,Sneakers,6898.0,0.0,6898.0,Mobile Web,Credit Card,6,941,34,1,Loyal,South,Clear,0
O-03131,P-3164,C-7165,Footwear,Boots,7535.0,10.0,6781.5,Website,Credit Card,5,644,46,2,Loyal,West,Clear,0
O-03132,P-2073,C-1216,Electronics,Charger,8950.0,41.0,5280.5,Website,Wallet,9,1577,37,0,Regular,East,Rainy,0
O-03133,P-1641,C-3069,Shoes,Formal,11446.0,41.0,6753.14,Website,COD,8,364,17,2,Regular,North,Cold,1
O-03134,P-8992,C-8912,Shoes,Running,4686.0,30.0,3280.2,Mobile Web,Credit Card,2,802,14,0,Loyal,East,Cold,0
O-03135,P-6102,C-8021,Clothing,Jeans,9602.0,33.0,6433.34,App,COD,9,876,41,8,New,East,Clear,0
O-03136,P-3381,C-3158,Clothing,Shirt,13415.0,19.0,10866.15,Website,UPI,3,1041,49,4,New,East,Cold,0
O-03137,P-9037,C-9648,Beauty,Perfume,1715.0,49.0,874.65,Website,Wallet,1,833,43,2,Loyal,South,Hot,0
O-03138,P-1717,C-1686,Home,Lamp,8810.0,19.0,7136.1,Mobile Web,COD,2,378,16,1,Regular,West,Hot,0
O-03139,P-7817,C-3730,Shoes,Casual,1550.0,39.0,945.5,App,COD,3,1489,47,1,Regular,West,Clear,1
O-03140,P-4935,C-5918,Shoes,Running,15267.0,21.0,12060.93,App,Wallet,4,1593,32,6,Loyal,East,Rainy,0
O-03141,P-1709,C-6685,Footwear,Sandals,18619.0,12.0,16384.72,App,Wallet,8,1437,11,9,New,North,Rainy,1
O-03142,P-1558,C-7315,Home,Lamp,16375.0,11.0,14573.75,App,UPI,7,386,17,9,Loyal,East,Cold,0
O-03143,P-6339,C-7716,Home,Bedsheet,7397.0,48.0,3846.44,Website,COD,2,1610,26,5,New,West,Rainy,1
O-03144,P-1018,C-3759,Home,Cookware,16325.0,4.0,15672.0,Mobile Web,Credit Card,8,417,48,1,New,South,Rainy,1
O-03145,P-3198,C-6377,Electronics,Headphone,12107.0,17.0,10048.81,Website,UPI,1,1931,25,2,Loyal,South,Clear,0
O-03146,P-7377,C-3085,Beauty,Serum,14531.0,49.0,7410.81,Mobile Web,Wallet,7,1494,40,5,Loyal,East,Clear,0
O-03147,P-5100,C-5905,Footwear,Boots,13516.0,0.0,13516.0,Mobile Web,Credit Card,2,391,15,4,New,West,Clear,0
O-03148,P-8282,C-7171,Clothing,Jeans,16397.0,47.0,8690.41,Website,UPI,4,1746,5,8,Loyal,North,Clear,0
O-03149,P-7001,C-6718,Footwear,Boots,12093.0,4.0,11609.28,Mobile Web,Wallet,6,1759,6,6,Regular,North,Hot,0
O-03150,P-3391,C-6946,Beauty,Perfume,11856.0,19.0,9603.36,Mobile Web,UPI,5,1825,14,8,New,South,Rainy,0
O-03151,P-2761,C-2728,Footwear,Sneakers,,,11385.0,,UPI,4,248,40,3,Loyal,,Cold,0
O-03152,P-7236,C-7358,Footwear,Sandals,9770.0,31.0,6741.3,App,UPI,4,1078,4,1,Regular,South,Hot,0
O-03153,P-3821,C-3379,Electronics,Laptop,18957.0,18.0,15544.74,Website,Wallet,6,404,47,0,Regular,North,Clear,0
O-03154,P-1034,C-7212,Shoes,Casual,6541.0,43.0,3728.37,Mobile Web,UPI,3,28,1,0,Regular,East,Rainy,0
O-03155,P-2151,C-6032,Beauty,Serum,18752.0,36.0,12001.28,Website,COD,1,54,8,8,New,North,Rainy,1
O-03156,P-5367,C-9777,Footwear,Boots,4740.0,15.0,4029.0,App,UPI,6,1343,18,1,Loyal,West,Hot,0
O-03157,P-4108,C-2080,Shoes,Formal,18066.0,46.0,9755.64,Mobile Web,Credit Card,6,1265,2,6,Regular,North,Cold,0
O-03158,P-4294,C-4732,Clothing,Kurta,1788.0,19.0,1448.28,Mobile Web,UPI,4,823,19,9,New,North,Rainy,0
O-03159,P-7284,C-4571,Shoes,Formal,16136.0,21.0,12747.44,Mobile Web,COD,2,1951,18,3,Loyal,South,Hot,1
O-03160,P-9374,C-5339,Footwear,Boots,6705.0,21.0,5296.95,App,UPI,3,954,10,6,New,South,Cold,0
O-03161,P-4069,C-6622,Beauty,Perfume,17745.0,42.0,10292.1,Mobile Web,Credit Card,2,1023,10,6,Loyal,East,Hot,0
O-03162,P-2410,C-8200,Home,Cookware,,,11264.76,,Credit Card,5,164,26,5,Regular,,Cold,0
O-03163,P-5078,C-1148,Home,Cookware,16697.0,17.0,13858.51,App,COD,4,532,16,7,Loyal,West,Cold,0
O-03164,P-8181,C-2325,Electronics,Headphone,7638.0,26.0,5652.12,Website,COD,7,491,17,3,New,East,Rainy,0
O-03165,P-3954,C-7919,Beauty,Perfume,2696.0,31.0,1860.24,Website,COD,8,1522,16,8,Regular,South,Rainy,1
O-03166,P-1508,C-3458,Footwear,Sandals,3657.0,6.0,3437.58,Mobile Web,Credit Card,8,299,5,9,Loyal,East,Cold,0
O-03167,P-2864,C-3003,Footwear,Boots,13590.0,44.0,7610.4,Website,Wallet,6,891,1,1,New,North,Hot,0
O-03168,P-6157,C-2720,Beauty,Serum,9016.0,26.0,6671.84,App,Credit Card,8,852,5,8,Regular,South,Hot,1
O-03169,P-3532,C-5206,Footwear,Boots,6155.0,48.0,3200.6,App,Credit Card,3,1698,6,1,Regular,North,Rainy,0
O-03170,P-6147,C-8116,Beauty,Cream,13651.0,4.0,13104.96,Mobile Web,UPI,2,1662,10,4,New,North,Rainy,0
O-03171,P-4070,C-6417,Beauty,Perfume,16315.0,20.0,13052.0,Website,UPI,1,956,23,9,Loyal,South,Clear,1
O-03172,P-6928,C-8066,Beauty,Perfume,7035.0,8.0,6472.2,Mobile Web,UPI,6,937,43,1,Loyal,South,Hot,0
O-03173,P-6608,C-6908,Electronics,Headphone,12226.0,30.0,8558.2,App,UPI,3,801,19,1,Loyal,North,Hot,0
O-03174,P-9944,C-1785,Footwear,Sandals,15377.0,13.0,13377.99,Mobile Web,COD,3,1652,33,6,Loyal,South,Hot,0
O-03175,P-1284,C-3385,Footwear,Sandals,1486.0,1.0,1471.14,Website,COD,9,832,15,8,New,North,Rainy,0
O-03176,P-5782,C-7569,Clothing,Tshirt,17384.0,0.0,17384.0,Website,Wallet,4,1836,32,2,Loyal,North,Clear,0
O-03177,P-9150,C-1782,Footwear,Sandals,14009.0,36.0,8965.76,App,Wallet,5,1061,20,3,New,South,Clear,0
O-03178,P-3379,C-7320,Electronics,Laptop,886.0,36.0,567.04,Website,Wallet,7,1120,36,9,Regular,North,Clear,1
O-03179,P-9920,C-3920,Home,Lamp,3901.0,37.0,2457.63,Mobile Web,Wallet,4,1592,46,8,Regular,East,Hot,0
O-03180,P-8455,C-1970,Footwear,Sneakers,18048.0,18.0,14799.36,Mobile Web,UPI,9,861,37,5,New,North,Hot,0
O-03181,P-2334,C-5615,Beauty,Perfume,1360.0,24.0,1033.6,Website,Wallet,4,909,25,1,New,East,Rainy,0
O-03182,P-9588,C-6599,clOThing,Boots,,,10999.41,,UPI,4,1692,23,0,Loyal,,Rainy,0
O-03183,P-7149,C-3848,Electronics,Laptop,2728.0,49.0,1391.28,App,Credit Card,6,1590,14,2,Regular,West,Cold,1
O-03184,P-1297,C-4812,Footwear,Sandals,693.0,36.0,443.52,Mobile Web,UPI,7,674,39,4,Loyal,West,Rainy,0
O-03185,P-2116,C-7955,Beauty,Perfume,7692.0,17.0,6384.36,Mobile Web,Wallet,3,982,24,1,New,South,Hot,0
O-03186,P-9206,C-9278,Shoes,Formal,15539.0,26.0,11498.86,App,UPI,9,21,25,3,Loyal,West,Rainy,0
O-03187,P-7663,C-1562,Beauty,Serum,12919.0,17.0,10722.77,Website,UPI,6,1298,36,9,Loyal,North,Hot,0
O-03188,P-6473,C-5723,Clothing,Tshirt,14053.0,39.0,8572.33,Mobile Web,Credit Card,3,1316,24,0,Loyal,West,Hot,0
O-03189,P-7162,C-2414,Footwear,Boots,11153.0,16.0,9368.52,App,COD,1,1645,21,8,Regular,North,Clear,0
O-03190,P-8638,C-9177,Footwear,Sandals,2952.0,26.0,2184.48,Website,COD,8,1106,38,0,New,South,Hot,0
O-03191,P-2477,C-8410,Footwear,Sneakers,3946.0,12.0,3472.48,Mobile Web,Credit Card,8,1481,16,3,New,East,Cold,0
O-03192,P-4882,C-3130,Beauty,Serum,5555.0,8.0,5110.6,Mobile Web,Wallet,2,22,43,2,New,West,Cold,0
O-03193,P-5827,C-6952,Beauty,Perfume,8977.0,28.0,6463.44,Website,Wallet,1,114,7,1,Regular,North,Clear,0
O-03194,P-8013,C-9360,Home,Cookware,1285.0,36.0,822.4,Website,COD,9,581,19,4,Loyal,South,Hot,0
O-03195,P-6993,C-8229,Shoes,Casual,2295.0,17.0,1904.85,Mobile Web,UPI,7,624,31,4,Loyal,West,Cold,1
O-03196,P-4882,C-6984,Beauty,Cream,16804.0,27.0,12266.92,App,COD,2,1136,3,0,Loyal,East,Rainy,1
O-03197,P-1706,C-6657,Footwear,Sandals,7059.0,43.0,4023.63,App,UPI,2,1469,3,0,New,West,Clear,1
O-03198,P-1525,C-2590,Electronics,Laptop,7374.0,32.0,5014.32,App,Credit Card,7,241,20,7,New,North,Hot,0
O-03199,P-6717,C-8713,Footwear,Boots,2684.0,7.0,2496.12,App,Credit Card,9,1131,41,2,Loyal,South,Rainy,0
O-03200,P-2723,C-6829,Electronics,Charger,14131.0,12.0,12435.28,App,Credit Card,9,1500,23,9,Regular,South,Cold,1
O-03201,P-2319,C-3874,Clothing,Kurta,10297.0,38.0,6384.14,App,UPI,9,1794,24,0,Loyal,North,Clear,0
O-03202,P-3434,C-7030,Footwear,Sandals,9208.0,3.0,8931.76,Website,Wallet,5,1695,36,5,Loyal,West,Rainy,0
O-03203,P-2170,C-6176,Clothing,Kurta,8813.0,38.0,5464.06,Website,COD,5,1315,20,6,New,East,Clear,1
O-03204,P-2945,C-4197,Electronics,Mobile,3949.0,35.0,2566.85,App,UPI,3,664,3,5,New,East,Cold,0
O-03205,P-6846,C-5224,Beauty,Serum,2993.0,36.0,1915.52,Website,COD,6,1099,25,3,New,East,Hot,0
O-03206,P-3689,C-5143,Electronics,Mobile,4034.0,31.0,2783.46,Mobile Web,COD,3,601,20,5,New,South,Hot,0
O-03207,P-6095,C-9946,Home,Lamp,14598.0,26.0,10802.52,Mobile Web,COD,5,1486,26,4,Regular,South,Hot,0
O-03208,P-3970,C-9238,Beauty,Perfume,15160.0,38.0,9399.2,Website,??,2,627,31,5,Regular,North,Clear,1
O-03209,P-2280,C-3963,Clothing,Jacket,19587.0,3.0,18999.39,Website,COD,9,993,26,1,New,East,Hot,1
O-03210,P-3677,C-5263,Electronics,Headphone,4494.0,48.0,2336.88,Website,COD,2,1977,34,2,Regular,West,Clear,1
O-03211,P-3951,C-5622,Home,Bedsheet,10112.0,18.0,8291.84,Mobile Web,Wallet,8,101,24,3,Loyal,South,Clear,0
O-03212,P-6264,C-6540,Electronics,Headphone,11419.0,11.0,10162.91,Mobile Web,Wallet,1,115,23,5,Loyal,North,Rainy,0
O-03213,P-5873,C-1710,Home,Bedsheet,3448.0,23.0,2654.96,Mobile Web,Credit Card,7,1073,46,0,Loyal,North,Cold,0
O-03214,P-8580,C-2647,Clothing,Kurta,499.0,17.0,414.17,Mobile Web,Credit Card,9,1807,11,9,Regular,South,Cold,0
O-03215,P-5762,C-6164,Home,Cookware,19663.0,41.0,11601.17,App,Credit Card,9,1939,27,9,Loyal,East,Cold,0
O-03216,P-6148,C-4410,Clothing,Jeans,12948.0,42.0,7509.84,Website,Credit Card,6,633,26,2,Loyal,East,Cold,0
O-03217,P-8531,C-5595,Electronics,Laptop,12402.0,28.0,8929.44,Mobile Web,COD,4,1428,19,7,Regular,South,Hot,0
O-03218,P-9349,C-5851,Shoes,Running,16295.0,44.0,9125.2,Website,Credit Card,9,1734,46,9,Regular,South,Clear,1
O-03219,P-3287,C-5512,Clothing,Jeans,14915.0,36.0,9545.6,Mobile Web,Wallet,9,1541,4,2,New,North,Cold,1
O-03220,P-8815,C-1996,Beauty,Perfume,18641.0,5.0,17708.95,Website,COD,6,45,42,4,Loyal,South,Hot,0
O-03221,P-8856,C-6063,Footwear,Sandals,6623.0,2.0,6490.54,Website,Wallet,8,1970,21,1,Regular,South,Clear,0
O-03222,P-3080,C-4171,Home,Cookware,14374.0,30.0,10061.8,Mobile Web,UPI,6,1029,44,6,Loyal,West,Clear,0
O-03223,P-4167,C-2682,Clothing,Jeans,5246.0,49.0,2675.46,App,Wallet,1,616,27,0,New,West,Rainy,1
O-03224,P-4887,C-9825,Electronics,Headphone,17237.0,37.0,10859.31,Website,Credit Card,9,1013,24,6,New,South,Hot,0
O-03225,P-2741,C-4322,Footwear,Sneakers,3096.0,27.0,2260.08,Website,COD,4,630,15,9,Loyal,South,Cold,0
O-03226,P-9464,C-9535,Electronics,Mobile,7770.0,40.0,4662.0,Mobile Web,Wallet,5,652,19,1,New,West,Clear,0
O-03227,P-7575,C-8202,Home,Bedsheet,2281.0,18.0,1870.42,App,UPI,7,854,3,1,Regular,South,Clear,0
O-03228,P-6196,C-9711,Beauty,Cream,8163.0,23.0,6285.51,Website,UPI,9,802,19,1,Loyal,North,Clear,0
O-03229,P-5441,C-6286,Clothing,Jeans,19445.0,5.0,18472.75,App,Credit Card,4,325,42,9,Regular,North,Clear,0
O-03230,P-2015,C-5902,Shoes,Formal,4609.0,20.0,3687.2,Mobile Web,Wallet,7,1333,33,6,Regular,East,Clear,0
O-03231,P-3316,C-8570,Footwear,Boots,2611.0,19.0,2114.91,Website,Credit Card,1,1058,22,6,Regular,North,Clear,0
O-03232,P-5569,C-7441,Clothing,Tshirt,19404.0,4.0,18627.84,App,Credit Card,1,1581,23,8,Regular,South,Clear,1
O-03233,P-1720,C-4943,Electronics,Laptop,7223.0,7.0,6717.39,App,Credit Card,4,259,13,4,New,North,Cold,0
O-03234,P-1207,C-3796,Footwear,Sneakers,13785.0,41.0,8133.15,App,COD,3,373,44,2,Loyal,North,Hot,1
O-03235,P-4822,C-3154,Footwear,Boots,12359.0,40.0,7415.4,Website,UPI,9,862,31,5,Regular,South,Cold,0
O-03236,P-4981,C-6246,Electronics,Mobile,13615.0,41.0,8032.85,Website,Credit Card,1,1238,22,0,Loyal,North,Hot,0
O-03237,P-9782,C-5125,Home,Lamp,11779.0,38.0,7302.98,Website,COD,9,1825,35,6,New,West,Clear,1
O-03238,P-4578,C-8933,Home,Cookware,2867.0,18.0,2350.94,Website,COD,9,1224,41,9,Regular,North,Rainy,1
O-03239,P-8787,C-7668,Shoes,Casual,,,6763.11,,Credit Card,5,1725,1,0,New,,Hot,1
O-03240,P-1748,C-5406,Beauty,Serum,14169.0,21.0,11193.51,Website,COD,3,1495,10,0,Regular,North,Rainy,1
O-03241,P-3944,C-6563,Home,Lamp,19475.0,13.0,16943.25,Website,Credit Card,3,121,1,9,Regular,South,Hot,0
O-03242,P-1027,C-6588,Electronics,Mobile,12140.0,9.0,11047.4,App,Credit Card,5,67,34,0,New,East,Rainy,0
O-03243,P-9178,C-4035,Footwear,Sneakers,18934.0,34.0,12496.44,Mobile Web,UPI,3,604,29,6,New,East,Cold,0
O-03244,P-1117,C-8234,Footwear,Boots,12927.0,23.0,9953.79,Website,Wallet,3,880,41,1,New,West,Rainy,0
O-03245,P-4777,C-4490,Beauty,Serum,1094.0,40.0,656.4,Mobile Web,UPI,4,1220,29,7,New,West,Hot,0
O-03246,P-9881,C-1754,Home,Cookware,2834.0,47.0,1502.02,Mobile Web,Credit Card,2,1576,22,2,Regular,West,Clear,0
O-03247,P-1914,C-9906,Home,Bedsheet,14569.0,11.0,12966.41,App,Wallet,3,538,1,4,Loyal,West,Rainy,0
O-03248,P-7515,C-1211,Footwear,Sandals,4168.0,17.0,3459.44,Website,Wallet,4,1082,35,5,New,East,Clear,0
O-03249,P-7146,C-4176,Shoes,Running,17834.0,1.0,17655.66,App,COD,1,274,19,1,Loyal,West,Rainy,0
O-03250,P-1365,C-6528,Clothing,Shirt,1268.0,30.0,887.6,Website,Wallet,4,901,27,9,Loyal,East,Rainy,0
O-03251,P-6271,C-8185,Footwear,Boots,2170.0,8.0,1996.4,Mobile Web,Credit Card,6,585,20,3,New,South,Clear,0
O-03252,P-9475,C-5531,Home,Lamp,6501.0,46.0,3510.54,App,Wallet,2,728,26,8,Loyal,West,Rainy,0
O-03253,P-2189,C-8313,Shoes,Casual,11170.0,42.0,6478.6,Website,Credit Card,2,1234,13,5,Regular,West,Hot,0
O-03254,P-6939,C-3951,Home,Bedsheet,17667.0,28.0,12720.24,Website,Credit Card,7,639,17,3,Regular,South,Clear,0
O-03255,P-8673,C-3856,Clothing,Kurta,16367.0,41.0,9656.53,App,Wallet,7,720,42,3,Loyal,West,Cold,0
O-03256,P-3218,C-6427,Home,Bedsheet,12538.0,30.0,8776.6,Website,UPI,8,1446,24,0,Loyal,East,Clear,0
O-03257,P-1686,C-3918,Beauty,Perfume,14065.0,47.0,7454.45,App,COD,4,56,19,1,New,West,Hot,1
O-03258,P-8140,C-5362,Footwear,Sandals,15558.0,26.0,11512.92,Website,Wallet,9,465,23,7,New,East,Cold,1
O-03259,P-1769,C-9237,Shoes,Formal,17199.0,30.0,12039.3,App,??,7,784,43,8,Loyal,West,Hot,1
O-03260,P-4505,C-3341,Shoes,Casual,12428.0,42.0,7208.24,App,Wallet,5,517,35,6,Regular,East,Clear,0
O-03261,P-5162,C-8642,Beauty,Perfume,18791.0,18.0,15408.62,App,Wallet,2,528,24,7,Regular,West,Cold,1
O-03262,P-8005,C-1951,Beauty,Perfume,12169.0,9.0,11073.79,Website,Credit Card,1,755,6,9,Loyal,West,Rainy,0
O-03263,P-2077,C-1319,Electronics,Headphone,2847.0,41.0,1679.73,Mobile Web,Wallet,8,1719,7,3,Loyal,South,Cold,0
O-03264,P-4926,C-9579,Shoes,Formal,12039.0,3.0,11677.83,Mobile Web,COD,7,621,20,6,Regular,East,Clear,0
O-03265,P-3378,C-3786,Home,Lamp,19314.0,17.0,16030.62,Website,UPI,4,355,19,9,Regular,West,Rainy,0
O-03266,P-7387,C-2571,Footwear,Sandals,2960.0,9.0,2693.6,App,Credit Card,4,254,47,9,Regular,East,Cold,0
O-03267,P-5573,C-8293,Clothing,Tshirt,6229.0,44.0,3488.24,Mobile Web,Credit Card,9,1178,38,2,New,East,Cold,1
O-03268,P-1017,C-6756,Clothing,Jacket,10461.0,2.0,10251.78,App,COD,2,317,17,7,Loyal,East,Cold,1
O-03269,P-1578,C-2553,Beauty,Cream,19273.0,42.0,11178.34,Website,Credit Card,5,180,31,6,Loyal,South,Clear,0
O-03270,P-4619,C-9046,Beauty,Perfume,3742.0,6.0,3517.48,Website,Credit Card,9,612,24,6,New,South,Hot,1
O-03271,P-7087,C-2157,Footwear,Boots,8437.0,41.0,4977.83,Mobile Web,Credit Card,6,1396,2,2,Loyal,East,Rainy,0
O-03272,P-6130,C-7227,Footwear,Sandals,11115.0,14.0,9558.9,Mobile Web,Credit Card,5,1313,36,3,Regular,East,Hot,0
O-03273,P-7839,C-3719,Shoes,Casual,10908.0,23.0,8399.16,Mobile Web,COD,1,1025,42,0,Loyal,South,Clear,0
O-03274,P-8721,C-1087,Footwear,Boots,19751.0,2.0,19355.98,Mobile Web,Wallet,9,144,3,9,New,South,Rainy,1
O-03275,P-2980,C-6444,Clothing,Jacket,734.0,44.0,411.04,App,Wallet,1,1431,46,4,Regular,North,Cold,0
O-03276,P-2157,C-9070,Shoes,Formal,7212.0,0.0,7212.0,Mobile Web,COD,8,1767,27,4,Loyal,West,Rainy,0
O-03277,P-3599,C-9252,Shoes,Casual,13039.0,36.0,8344.96,App,Wallet,8,584,40,8,Regular,East,Hot,0
O-03278,P-5829,C-9361,Clothing,Jeans,10094.0,25.0,7570.5,Website,COD,1,1742,9,4,Loyal,North,Clear,0
O-03279,P-4989,C-3524,Electronics,Laptop,14141.0,11.0,12585.49,Mobile Web,UPI,8,1761,8,9,New,South,Clear,0
O-03280,P-5430,C-5814,Clothing,Jeans,8468.0,39.0,5165.48,Website,COD,6,1659,15,4,Loyal,North,Rainy,1
O-03281,P-8792,C-1747,Footwear,Boots,447.0,17.0,371.01,Website,COD,6,1431,31,5,Loyal,East,Hot,1
O-03282,P-5031,C-9903,Clothing,Jeans,8045.0,18.0,6596.9,Website,UPI,5,1550,36,9,Regular,West,Hot,0
O-03283,P-6454,C-2425,Footwear,Sneakers,7453.0,30.0,5217.1,Mobile Web,Credit Card,5,910,27,5,Regular,West,Clear,1
O-03284,P-4284,C-3394,Footwear,Sneakers,17849.0,38.0,11066.38,Website,Credit Card,3,141,21,5,Regular,North,Cold,0
O-03285,P-7964,C-8629,Shoes,Casual,11662.0,38.0,7230.44,Mobile Web,COD,4,1188,22,0,New,South,Clear,0
O-03286,P-5483,C-3183,Beauty,Perfume,17699.0,45.0,9734.45,App,Credit Card,2,490,12,2,Regular,South,Hot,0
O-03287,P-8635,C-2556,Beauty,Cream,2460.0,9.0,2238.6,Mobile Web,Wallet,8,611,7,1,Loyal,South,Rainy,0
O-03288,P-4004,C-5064,Electronics,Laptop,16515.0,23.0,12716.55,App,COD,3,58,1,2,Loyal,North,Hot,0
O-03289,P-7684,C-4632,Home,Bedsheet,16034.0,12.0,14109.92,Website,UPI,9,1650,23,7,Loyal,South,Rainy,1
O-03290,P-1957,C-5305,Beauty,Serum,4210.0,29.0,2989.1,App,Credit Card,3,510,45,9,New,East,Rainy,1
O-03291,P-7842,C-2210,Shoes,Running,9941.0,10.0,8946.9,Website,UPI,5,380,5,1,Regular,East,Cold,0
O-03292,P-6932,C-7187,Shoes,Formal,14170.0,35.0,9210.5,Website,Credit Card,7,96,25,1,Loyal,West,Clear,0
O-03293,P-6765,C-5386,Beauty,Serum,2529.0,45.0,1390.95,Website,Wallet,6,1316,43,6,New,West,Cold,0
O-03294,P-1321,C-1981,Beauty,Cream,15497.0,47.0,8213.41,Mobile Web,Wallet,8,424,31,8,New,South,Rainy,1
O-03295,P-6747,C-8884,Footwear,Sneakers,1459.0,33.0,977.53,Website,Credit Card,4,783,20,9,Regular,West,Rainy,0
O-03296,P-4671,C-8196,Beauty,Perfume,13739.0,24.0,10441.64,App,Wallet,6,664,34,9,Regular,South,Cold,0
O-03297,P-3528,C-1154,Shoes,Casual,1826.0,3.0,1771.22,Mobile Web,Credit Card,5,1629,6,5,Regular,North,Rainy,0
O-03298,P-5374,C-6769,Clothing,Shirt,12629.0,39.0,7703.69,App,Wallet,5,862,43,3,Regular,West,Clear,0
O-03299,P-4591,C-2407,Beauty,Perfume,7008.0,5.0,6657.6,Mobile Web,Credit Card,7,686,47,8,Loyal,East,Clear,0
O-03300,P-5442,C-2459,Clothing,Jacket,12917.0,42.0,7491.86,App,Wallet,6,1994,44,7,New,North,Rainy,0
O-03301,P-6726,C-1912,Electronics,Headphone,13555.0,1.0,13419.45,Mobile Web,Credit Card,4,1403,15,1,New,North,Hot,0
O-03302,P-5106,C-6979,Home,Bedsheet,3304.0,33.0,2213.68,Website,COD,1,210,11,2,Loyal,West,Cold,1
O-03303,P-2301,C-9833,Footwear,Boots,7239.0,31.0,4994.91,Website,Wallet,3,1237,13,4,New,North,Rainy,0
O-03304,P-1805,C-5618,Home,Cookware,12983.0,15.0,11035.55,Mobile Web,Wallet,9,355,10,8,Regular,East,Cold,0
O-03305,P-8205,C-3434,Home,Lamp,9454.0,25.0,7090.5,App,UPI,6,980,35,2,New,West,Cold,0
O-03306,P-4344,C-3682,Home,Bedsheet,8548.0,11.0,7607.72,Website,UPI,5,1615,16,0,Loyal,North,Cold,0
O-03307,P-1148,C-2727,Footwear,Boots,13129.0,46.0,7089.66,App,COD,9,154,6,4,New,South,Hot,1
O-03308,P-4520,C-2051,Home,Lamp,3965.0,9.0,3608.15,App,UPI,5,562,13,0,New,West,Clear,0
O-03309,P-1329,C-8338,Electronics,Mobile,7478.0,32.0,5085.04,Website,UPI,9,274,47,6,Regular,North,Clear,0
O-03310,P-3421,C-6729,Beauty,Perfume,8161.0,15.0,6936.85,Mobile Web,UPI,6,1084,7,5,Loyal,West,Rainy,0
O-03311,P-6622,C-3297,Shoes,Formal,6841.0,13.0,5951.67,Mobile Web,UPI,3,1610,17,1,Loyal,South,Hot,0
O-03312,P-7858,C-2599,Home,Lamp,1306.0,16.0,1097.04,Website,COD,6,1429,12,2,Regular,West,Hot,0
O-03313,P-3483,C-4733,Clothing,Jacket,15967.0,2.0,15647.66,App,Wallet,2,420,15,9,New,South,Hot,1
O-03314,P-9276,C-6122,Clothing,Shirt,6675.0,47.0,3537.75,Mobile Web,COD,6,893,5,5,Regular,West,Rainy,1
O-03315,P-3462,C-4346,Footwear,Sneakers,11413.0,19.0,9244.53,Mobile Web,Credit Card,8,794,19,0,Loyal,North,Cold,0
O-03316,P-8795,C-6277,Beauty,Perfume,3374.0,37.0,2125.62,Website,Credit Card,2,1962,14,3,Loyal,North,Rainy,0
O-03317,P-3579,C-8124,Beauty,Serum,5389.0,10.0,4850.1,Website,Wallet,7,1603,42,6,Regular,East,Cold,0
